 0,0000	 0,0256
13,0000	 0,0430
22,0000	 0,0538
34,0000	 0,0697
46,0000	 0,0846
58,0000	 0,0965
70,0000	 0,1105
82,0000	 0,1231
94,0000	 0,1374
106,0000	 0,1495
118,0000	 0,1621
130,0000	 0,1668
142,0000	 0,1722
154,0000	 0,1798
166,0000	 0,1918
178,0000	 0,2027
190,0000	 0,2041
202,0000	 0,2153
214,0000	 0,2237
226,0000	 0,2322
238,0000	 0,2394
250,0000	 0,2507
262,0000	 0,2482
274,0000	 0,2556
286,0000	 0,2623
298,0000	 0,2691
310,0000	 0,2666
322,0000	 0,2708
334,0000	 0,2734
346,0000	 0,2795
355,0000	 0,2812
367,0000	 0,2892
379,0000	 0,2866
391,0000	 0,2901
403,0000	 0,2937
415,0000	 0,3020
427,0000	 0,3001
439,0000	 0,3001
451,0000	 0,3066
463,0000	 0,3132
475,0000	 0,3103
487,0000	 0,3103
499,0000	 0,3113
511,0000	 0,3132
523,0000	 0,3132
535,0000	 0,3151
547,0000	 0,3218
559,0000	 0,3179
571,0000	 0,3247
583,0000	 0,3237
595,0000	 0,3286
607,0000	 0,3247
619,0000	 0,3276
631,0000	 0,3325
643,0000	 0,3385
655,0000	 0,3325
667,0000	 0,3315
679,0000	 0,3305
691,0000	 0,3335
703,0000	 0,3335
715,0000	 0,3335
728,0000	 0,3315
739,0000	 0,3325
751,0000	 0,3315
763,0000	 0,3425
772,0000	 0,3395
781,0000	 0,3395
793,0000	 0,3365
805,0000	 0,3365
814,0000	 0,3456
826,0000	 0,3425
838,0000	 0,3435
850,0000	 0,3385
862,0000	 0,3385
874,0000	 0,3405
886,0000	 0,3405
898,0000	 0,3385
910,0000	 0,3466
922,0000	 0,3445
934,0000	 0,3395
946,0000	 0,3435
958,0000	 0,3456
970,0000	 0,3538
982,0000	 0,3355
994,0000	 0,3425
1006,0000	 0,3476
1018,0000	 0,3445
1030,0000	 0,3445
1042,0000	 0,3385
1054,0000	 0,3365
1066,0000	 0,3415
1078,0000	 0,3466
1090,0000	 0,3486
1103,0000	 0,3466
1114,0000	 0,3466
1126,0000	 0,3425
1138,0000	 0,3538
1147,0000	 0,3435
