 0,0000	 0,0266
12,0000	 0,0390
24,0000	 0,0522
36,0000	 0,0654
48,0000	 0,0735
60,0000	 0,0834
72,0000	 0,0896
84,0000	 0,1040
96,0000	 0,1081
108,0000	 0,1207
120,0000	 0,1317
132,0000	 0,1399
144,0000	 0,1399
156,0000	 0,1508
168,0000	 0,1594
180,0000	 0,1641
192,0000	 0,1798
204,0000	 0,1882
216,0000	 0,1904
228,0000	 0,1947
240,0000	 0,2012
252,0000	 0,2100
264,0000	 0,2093
276,0000	 0,2214
288,0000	 0,2260
300,0000	 0,2315
312,0000	 0,2338
324,0000	 0,2354
336,0000	 0,2499
348,0000	 0,2458
360,0000	 0,2548
372,0000	 0,2581
381,0000	 0,2649
393,0000	 0,2623
405,0000	 0,2640
417,0000	 0,2708
429,0000	 0,2751
441,0000	 0,2777
453,0000	 0,2769
465,0000	 0,2910
477,0000	 0,2919
489,0000	 0,2839
501,0000	 0,2983
513,0000	 0,2928
525,0000	 0,3029
537,0000	 0,3047
549,0000	 0,3113
561,0000	 0,3085
573,0000	 0,3057
585,0000	 0,3132
597,0000	 0,3160
609,0000	 0,3179
621,0000	 0,3122
633,0000	 0,3132
645,0000	 0,3179
657,0000	 0,3170
669,0000	 0,3286
681,0000	 0,3256
693,0000	 0,3345
705,0000	 0,3286
717,0000	 0,3305
729,0000	 0,3286
741,0000	 0,3315
754,0000	 0,3276
762,0000	 0,3335
771,0000	 0,3345
783,0000	 0,3355
796,0000	 0,3345
807,0000	 0,3325
819,0000	 0,3355
831,0000	 0,3375
840,0000	 0,3345
852,0000	 0,3405
864,0000	 0,3425
876,0000	 0,3415
888,0000	 0,3476
900,0000	 0,3445
912,0000	 0,3445
924,0000	 0,3435
936,0000	 0,3405
948,0000	 0,3425
960,0000	 0,3507
972,0000	 0,3395
984,0000	 0,3517
996,0000	 0,3476
1008,0000	 0,3507
1020,0000	 0,3528
1032,0000	 0,3486
1044,0000	 0,3517
1056,0000	 0,3590
1068,0000	 0,3425
1080,0000	 0,3435
1092,0000	 0,3538
1104,0000	 0,3580
1116,0000	 0,3528
1129,0000	 0,3456
1140,0000	 0,3486
1152,0000	 0,3456
1164,0000	 0,3486
1173,0000	 0,3580
1185,0000	 0,3497
1197,0000	 0,3538
1209,0000	 0,3517
1221,0000	 0,3528
1233,0000	 0,3538
1245,0000	 0,3445
1257,0000	 0,3486
1269,0000	 0,3517
1281,0000	 0,3497
1293,0000	 0,3538
1305,0000	 0,3528
1317,0000	 0,3548
1329,0000	 0,3559
1341,0000	 0,3497
1353,0000	 0,3538
1365,0000	 0,3456
1377,0000	 0,3559
1389,0000	 0,3476
1401,0000	 0,3528
1413,0000	 0,3507
1425,0000	 0,3601
1437,0000	 0,3559
1449,0000	 0,3569
1461,0000	 0,3559
1473,0000	 0,3548
1485,0000	 0,3497
1497,0000	 0,3538
1506,0000	 0,3497
1515,0000	 0,3632
1527,0000	 0,3517
1539,0000	 0,3569
1548,0000	 0,3559
1560,0000	 0,3559
1572,0000	 0,3497
1584,0000	 0,3559
1596,0000	 0,3548
1608,0000	 0,3559
1620,0000	 0,3476
1632,0000	 0,3538
1644,0000	 0,3590
1656,0000	 0,3517
1668,0000	 0,3528
1680,0000	 0,3548
1692,0000	 0,3507
1704,0000	 0,3538
1716,0000	 0,3548
1728,0000	 0,3569
1740,0000	 0,3559
1752,0000	 0,3548
1764,0000	 0,3507
1776,0000	 0,3497
1788,0000	 0,3632
1800,0000	 0,3580
1812,0000	 0,3528
1824,0000	 0,3425
1836,0000	 0,3486
1848,0000	 0,3580
1860,0000	 0,3590
1872,0000	 0,3580
1881,0000	 0,3569
1893,0000	 0,3517
1905,0000	 0,3517
1917,0000	 0,3601
1929,0000	 0,3580
1941,0000	 0,3538
1953,0000	 0,3590
1965,0000	 0,3497
1977,0000	 0,3590
1989,0000	 0,3664
2001,0000	 0,3559
2013,0000	 0,3528
2025,0000	 0,3517
2037,0000	 0,3632
2049,0000	 0,3580
2061,0000	 0,3507
2073,0000	 0,3580
2085,0000	 0,3538
2097,0000	 0,3590
2109,0000	 0,3580
2121,0000	 0,3590
2133,0000	 0,3559
2145,0000	 0,3569
2157,0000	 0,3548
2169,0000	 0,3517
2181,0000	 0,3590
2193,0000	 0,3601
2205,0000	 0,3456
2217,0000	 0,3497
2229,0000	 0,3528
2241,0000	 0,3580
2254,0000	 0,3538
2262,0000	 0,3497
2271,0000	 0,3538
2283,0000	 0,3497
2296,0000	 0,3580
2307,0000	 0,3517
2319,0000	 0,3548
2331,0000	 0,3507
2340,0000	 0,3415
2352,0000	 0,3538
2364,0000	 0,3466
2376,0000	 0,3559
2388,0000	 0,3507
2400,0000	 0,3507
2412,0000	 0,3466
2424,0000	 0,3528
2436,0000	 0,3580
2448,0000	 0,3538
2460,0000	 0,3528
2472,0000	 0,3611
2484,0000	 0,3559
2496,0000	 0,3590
2508,0000	 0,3569
2520,0000	 0,3497
2532,0000	 0,3590
2544,0000	 0,3590
2556,0000	 0,3507
2568,0000	 0,3569
2580,0000	 0,3569
2592,0000	 0,3517
2604,0000	 0,3622
2616,0000	 0,3517
2629,0000	 0,3538
2640,0000	 0,3456
2652,0000	 0,3580
2664,0000	 0,3622
2673,0000	 0,3580
2685,0000	 0,3559
2697,0000	 0,3497
2709,0000	 0,3611
2721,0000	 0,3415
2730,0000	 0,3517
2742,0000	 0,3569
2751,0000	 0,3528
2763,0000	 0,3517
2775,0000	 0,3507
2787,0000	 0,3548
2799,0000	 0,3476
2808,0000	 0,3486
2817,0000	 0,3601
