 0.0000	 0.0201
 8.0000	 0.0201
17.0000	 0.0293
27.0000	 0.0412
35.0000	 0.0558
44.0000	 0.0412
56.0000	 0.0893
65.0000	 0.0893
74.0000	 0.1142
83.0000	 0.1113
92.0000	 0.1286
101.0000	 0.1375
111.0000	 0.1375
119.0000	 0.1750
128.0000	 0.1916
137.0000	 0.1466
146.0000	 0.1750
155.0000	 0.1950
167.0000	 0.2233
176.0000	 0.2019
185.0000	 0.2270
195.0000	 0.2270
203.0000	 0.2419
212.0000	 0.2458
221.0000	 0.2989
230.0000	 0.2419
239.0000	 0.2654
248.0000	 0.2903
257.0000	 0.2575
266.0000	 0.2654
275.0000	 0.2903
284.0000	 0.2989
296.0000	 0.2818
305.0000	 0.2818
314.0000	 0.3121
323.0000	 0.2818
332.0000	 0.2989
341.0000	 0.3211
350.0000	 0.3257
359.0000	 0.3351
368.0000	 0.3121
380.0000	 0.3166
389.0000	 0.3495
398.0000	 0.3398
404.0000	 0.3398
416.0000	 0.3257
428.0000	 0.3304
437.0000	 0.3850
446.0000	 0.3644
455.0000	 0.3850
464.0000	 0.3694
473.0000	 0.3958
482.0000	 0.3904
488.0000	 0.3746
500.0000	 0.4068
509.0000	 0.4068
518.0000	 0.3958
528.0000	 0.4012
539.0000	 0.3495
548.0000	 0.3904
557.0000	 0.4296
566.0000	 0.3958
572.0000	 0.4124
584.0000	 0.4238
593.0000	 0.4124
602.0000	 0.4012
612.0000	 0.4238
623.0000	 0.4355
632.0000	 0.4180
641.0000	 0.4180
650.0000	 0.4415
656.0000	 0.4355
668.0000	 0.4180
677.0000	 0.4238
686.0000	 0.4415
695.0000	 0.4355
704.0000	 0.3904
716.0000	 0.4538
725.0000	 0.4476
734.0000	 0.4476
740.0000	 0.4296
752.0000	 0.4415
761.0000	 0.4415
770.0000	 0.4600
779.0000	 0.4859
788.0000	 0.4476
800.0000	 0.4415
809.0000	 0.4476
819.0000	 0.4415
827.0000	 0.4238
836.0000	 0.4538
845.0000	 0.4415
854.0000	 0.4793
863.0000	 0.4600
872.0000	 0.4476
884.0000	 0.4728
893.0000	 0.4476
903.0000	 0.4355
911.0000	 0.4859
920.0000	 0.4355
929.0000	 0.4728
938.0000	 0.4538
947.0000	 0.4859
956.0000	 0.5135
968.0000	 0.4296
977.0000	 0.4415
987.0000	 0.4600
995.0000	 0.4728
1004.0000	 0.4476
