 0,0000	 0,0554
 8,0000	 0,0746
17,0000	 0,0890
26,0000	 0,1087
35,0000	 0,1207
44,0000	 0,1299
53,0000	 0,1508
62,0000	 0,1614
75,0000	 0,1798
83,0000	 0,1896
92,0000	 0,1939
101,0000	 0,2093
110,0000	 0,2183
119,0000	 0,2362
128,0000	 0,2402
137,0000	 0,2418
146,0000	 0,2590
158,0000	 0,2683
167,0000	 0,2674
176,0000	 0,2708
188,0000	 0,2795
200,0000	 0,2901
209,0000	 0,2892
218,0000	 0,2965
230,0000	 0,3038
242,0000	 0,3029
251,0000	 0,3141
260,0000	 0,3132
272,0000	 0,3189
284,0000	 0,3266
293,0000	 0,3286
302,0000	 0,3256
311,0000	 0,3325
324,0000	 0,3365
332,0000	 0,3325
341,0000	 0,3365
350,0000	 0,3385
362,0000	 0,3415
371,0000	 0,3435
380,0000	 0,3456
389,0000	 0,3415
398,0000	 0,3476
410,0000	 0,3497
419,0000	 0,3466
428,0000	 0,3507
437,0000	 0,3497
446,0000	 0,3632
455,0000	 0,3445
464,0000	 0,3569
473,0000	 0,3528
482,0000	 0,3528
494,0000	 0,3569
503,0000	 0,3538
512,0000	 0,3580
521,0000	 0,3559
531,0000	 0,3611
539,0000	 0,3601
548,0000	 0,3622
557,0000	 0,3632
566,0000	 0,3580
575,0000	 0,3395
584,0000	 0,3601
593,0000	 0,3580
602,0000	 0,3643
615,0000	 0,3643
623,0000	 0,3643
632,0000	 0,3632
641,0000	 0,3611
650,0000	 0,3590
659,0000	 0,3611
668,0000	 0,3675
677,0000	 0,3697
686,0000	 0,3632
699,0000	 0,3654
707,0000	 0,3622
716,0000	 0,3643
725,0000	 0,3643
734,0000	 0,3601
743,0000	 0,3559
752,0000	 0,3632
761,0000	 0,3611
770,0000	 0,3697
783,0000	 0,3686
791,0000	 0,3643
800,0000	 0,3686
809,0000	 0,3601
818,0000	 0,3622
827,0000	 0,3611
836,0000	 0,3697
845,0000	 0,3686
854,0000	 0,3643
867,0000	 0,3686
875,0000	 0,3654
884,0000	 0,3697
893,0000	 0,3664
902,0000	 0,3643
911,0000	 0,3664
920,0000	 0,3643
929,0000	 0,3686
938,0000	 0,3697
950,0000	 0,3643
959,0000	 0,3654
968,0000	 0,3697
977,0000	 0,3729
986,0000	 0,3675
995,0000	 0,3686
1004,0000	 0,3643
1013,0000	 0,3643
1022,0000	 0,3611
1034,0000	 0,3664
1043,0000	 0,3675
1052,0000	 0,3611
1061,0000	 0,3697
1070,0000	 0,3697
1079,0000	 0,3675
1088,0000	 0,3654
1097,0000	 0,3632
1106,0000	 0,3643
1118,0000	 0,3697
1127,0000	 0,3697
1136,0000	 0,3707
1145,0000	 0,3686
1154,0000	 0,3632
1163,0000	 0,3686
1172,0000	 0,3697
1181,0000	 0,3729
1190,0000	 0,3686
1202,0000	 0,3632
1211,0000	 0,3622
1220,0000	 0,3622
1229,0000	 0,3686
1238,0000	 0,3664
1247,0000	 0,3643
1256,0000	 0,3740
1265,0000	 0,3697
1274,0000	 0,3643
1283,0000	 0,3686
