 0,0000	 0,0456
 9,0000	 0,0601
22,0000	 0,0913
33,0000	 0,1040
42,0000	 0,1152
51,0000	 0,1349
64,0000	 0,1515
75,0000	 0,1627
84,0000	 0,1791
93,0000	 0,1896
105,0000	 0,1947
114,0000	 0,2071
123,0000	 0,2168
135,0000	 0,2237
147,0000	 0,2307
156,0000	 0,2338
165,0000	 0,2450
174,0000	 0,2532
187,0000	 0,2606
198,0000	 0,2615
207,0000	 0,2700
216,0000	 0,2691
225,0000	 0,2743
234,0000	 0,2839
243,0000	 0,2839
252,0000	 0,2901
261,0000	 0,2910
273,0000	 0,2974
282,0000	 0,3010
291,0000	 0,3029
300,0000	 0,3075
309,0000	 0,3085
318,0000	 0,3029
327,0000	 0,3066
336,0000	 0,3094
345,0000	 0,3179
357,0000	 0,3151
366,0000	 0,3170
375,0000	 0,3218
384,0000	 0,3113
393,0000	 0,3208
402,0000	 0,3189
411,0000	 0,3189
420,0000	 0,3237
429,0000	 0,3237
441,0000	 0,3295
450,0000	 0,3266
459,0000	 0,3295
468,0000	 0,3286
478,0000	 0,3295
489,0000	 0,3266
498,0000	 0,3365
507,0000	 0,3266
520,0000	 0,3305
531,0000	 0,3365
540,0000	 0,3325
549,0000	 0,3375
562,0000	 0,3325
573,0000	 0,3375
582,0000	 0,3335
594,0000	 0,3415
606,0000	 0,3355
615,0000	 0,3325
624,0000	 0,3375
633,0000	 0,3375
646,0000	 0,3385
657,0000	 0,3355
666,0000	 0,3365
675,0000	 0,3415
688,0000	 0,3365
699,0000	 0,3315
708,0000	 0,3425
717,0000	 0,3375
730,0000	 0,3385
741,0000	 0,3425
750,0000	 0,3435
762,0000	 0,3375
774,0000	 0,3385
783,0000	 0,3375
792,0000	 0,3315
801,0000	 0,3405
814,0000	 0,3395
825,0000	 0,3425
834,0000	 0,3375
843,0000	 0,3365
855,0000	 0,3395
864,0000	 0,3445
873,0000	 0,3365
882,0000	 0,3456
895,0000	 0,3415
906,0000	 0,3405
915,0000	 0,3355
924,0000	 0,3385
933,0000	 0,3415
942,0000	 0,3395
951,0000	 0,3445
960,0000	 0,3425
969,0000	 0,3425
981,0000	 0,3497
990,0000	 0,3365
999,0000	 0,3435
1008,0000	 0,3325
1017,0000	 0,3405
1026,0000	 0,3435
1035,0000	 0,3395
1044,0000	 0,3425
1053,0000	 0,3415
1065,0000	 0,3286
1074,0000	 0,3385
1083,0000	 0,3375
1092,0000	 0,3445
1101,0000	 0,3405
1110,0000	 0,3375
1119,0000	 0,3365
1131,0000	 0,3335
1143,0000	 0,3375
1152,0000	 0,3425
1161,0000	 0,3395
1173,0000	 0,3395
1185,0000	 0,3415
1194,0000	 0,3405
1203,0000	 0,3425
1215,0000	 0,3385
1228,0000	 0,3395
1239,0000	 0,3415
1248,0000	 0,3425
1257,0000	 0,3507
1270,0000	 0,3365
1281,0000	 0,3435
1290,0000	 0,3425
1299,0000	 0,3335
1312,0000	 0,3405
1323,0000	 0,3375
1332,0000	 0,3445
1341,0000	 0,3395
1354,0000	 0,3385
1365,0000	 0,3425
1374,0000	 0,3365
1386,0000	 0,3415
1398,0000	 0,3425
1407,0000	 0,3375
1416,0000	 0,3385
1425,0000	 0,3456
1438,0000	 0,3435
1449,0000	 0,3395
1458,0000	 0,3415
1467,0000	 0,3415
1480,0000	 0,3435
1491,0000	 0,3365
1500,0000	 0,3385
1509,0000	 0,3365
1522,0000	 0,3435
1533,0000	 0,3395
1542,0000	 0,3395
1554,0000	 0,3435
1566,0000	 0,3425
1575,0000	 0,3435
1584,0000	 0,3445
1593,0000	 0,3355
1605,0000	 0,3395
1614,0000	 0,3405
1623,0000	 0,3425
1632,0000	 0,3486
1641,0000	 0,3435
1650,0000	 0,3365
1659,0000	 0,3435
1668,0000	 0,3395
1677,0000	 0,3355
1689,0000	 0,3385
1698,0000	 0,3385
1707,0000	 0,3456
1716,0000	 0,3445
1725,0000	 0,3405
1734,0000	 0,3425
1743,0000	 0,3375
1752,0000	 0,3395
1761,0000	 0,3385
1773,0000	 0,3466
1782,0000	 0,3425
1791,0000	 0,3445
1800,0000	 0,3415
1809,0000	 0,3425
1818,0000	 0,3445
1827,0000	 0,3345
1836,0000	 0,3435
1845,0000	 0,3375
1857,0000	 0,3435
1866,0000	 0,3425
1875,0000	 0,3435
1887,0000	 0,3466
1899,0000	 0,3335
1908,0000	 0,3405
1917,0000	 0,3415
1926,0000	 0,3405
1939,0000	 0,3445
1950,0000	 0,3405
1959,0000	 0,3385
1968,0000	 0,3395
1978,0000	 0,3385
1989,0000	 0,3395
1998,0000	 0,3395
2007,0000	 0,3405
2020,0000	 0,3415
2031,0000	 0,3375
2040,0000	 0,3435
2049,0000	 0,3385
2062,0000	 0,3365
2073,0000	 0,3325
2082,0000	 0,3395
2091,0000	 0,3445
2104,0000	 0,3385
2115,0000	 0,3395
2124,0000	 0,3385
2133,0000	 0,3435
2146,0000	 0,3385
2157,0000	 0,3405
2166,0000	 0,3385
2175,0000	 0,3385
2188,0000	 0,3445
2199,0000	 0,3415
2208,0000	 0,3395
2217,0000	 0,3375
2230,0000	 0,3405
2241,0000	 0,3365
2250,0000	 0,3425
2262,0000	 0,3365
2274,0000	 0,3395
2283,0000	 0,3415
2292,0000	 0,3375
2301,0000	 0,3405
2314,0000	 0,3456
2325,0000	 0,3569
2334,0000	 0,3395
2343,0000	 0,3435
2355,0000	 0,3365
2364,0000	 0,3445
2373,0000	 0,3345
2382,0000	 0,3476
2395,0000	 0,3335
2406,0000	 0,3486
2415,0000	 0,3355
2427,0000	 0,3385
2439,0000	 0,3415
2448,0000	 0,3415
2457,0000	 0,3405
2469,0000	 0,3375
2481,0000	 0,3497
2490,0000	 0,3466
2499,0000	 0,3375
2508,0000	 0,3375
2517,0000	 0,3365
2526,0000	 0,3395
2535,0000	 0,3355
2544,0000	 0,3375
2553,0000	 0,3466
2565,0000	 0,3476
2574,0000	 0,3435
2583,0000	 0,3385
2592,0000	 0,3445
2601,0000	 0,3435
2610,0000	 0,3295
2619,0000	 0,3445
2628,0000	 0,3365
2637,0000	 0,3375
2649,0000	 0,3385
2658,0000	 0,3425
2667,0000	 0,3415
2679,0000	 0,3415
2691,0000	 0,3445
2700,0000	 0,3385
2709,0000	 0,3395
2718,0000	 0,3375
2730,0000	 0,3415
2739,0000	 0,3355
2748,0000	 0,3435
2757,0000	 0,3375
2770,0000	 0,3415
2781,0000	 0,3466
2790,0000	 0,3335
2799,0000	 0,3405
2812,0000	 0,3476
2823,0000	 0,3425
2832,0000	 0,3435
2841,0000	 0,3385
2854,0000	 0,3375
2865,0000	 0,3395
2874,0000	 0,3395
2886,0000	 0,3325
2898,0000	 0,3435
2907,0000	 0,3476
2916,0000	 0,3425
2925,0000	 0,3405
2938,0000	 0,3365
2949,0000	 0,3355
2958,0000	 0,3395
2967,0000	 0,3365
2980,0000	 0,3295
2991,0000	 0,3375
3000,0000	 0,3425
3009,0000	 0,3375
